@RELATION Features

@ATTRIBUTE BBBarycenterX0 NUMERIC
@ATTRIBUTE BBBarycenterY0 NUMERIC
@ATTRIBUTE PixelsRatio0 NUMERIC
@ATTRIBUTE BBBarycenterX1 NUMERIC
@ATTRIBUTE BBBarycenterY1 NUMERIC
@ATTRIBUTE PixelsRatio1 NUMERIC
@ATTRIBUTE BBBarycenterX2 NUMERIC
@ATTRIBUTE BBBarycenterY2 NUMERIC
@ATTRIBUTE PixelsRatio2 NUMERIC
@ATTRIBUTE BBBarycenterX3 NUMERIC
@ATTRIBUTE BBBarycenterY3 NUMERIC
@ATTRIBUTE PixelsRatio3 NUMERIC
@ATTRIBUTE BBBarycenterX4 NUMERIC
@ATTRIBUTE BBBarycenterY4 NUMERIC
@ATTRIBUTE PixelsRatio4 NUMERIC
@ATTRIBUTE BBRatio NUMERIC
@ATTRIBUTE class {accident,bomb,car,casualty,electricity,fire,fire_brigade,flood,gas,injury,paramedics,person,police,roadblock}


@DATA
0.438095,0.520833,0.799107,0.519231,0.375,0.803285,0.615385,0.333333,0.728766,0.288462,0.645833,0.883013,0.326923,0.5,0.77484,1.09375,casualty
0.486239,0.47191,0.794351,0.537037,0.522727,0.775253,0.703704,0.318182,0.804714,0.407407,0.568182,0.800505,0.314815,0.454545,0.784091,1.22472,casualty
0.453608,0.495146,0.78901,0.583333,0.411765,0.753268,0.5625,0.470588,0.776144,0.354167,0.568627,0.815768,0.354167,0.54902,0.796977,0.941748,casualty
0.465909,0.51087,0.773592,0.590909,0.5,0.764328,0.568182,0.434783,0.749012,0.363636,0.630435,0.791502,0.340909,0.521739,0.789526,0.956522,casualty
0.494737,0.449438,0.893554,0.526316,0.573034,0.881135,0.684211,0.494382,0.908102,0.473684,0.47191,0.863276,0.221053,0.460674,0.921703,1.06742,casualty
0.509615,0.462857,0.891209,0.576923,0.586207,0.876989,0.701923,0.471264,0.912909,0.432692,0.54023,0.859306,0.288462,0.482759,0.913793,1.18857,casualty
0.50237,0.42246,0.897306,0.580952,0.591398,0.869329,0.714286,0.483871,0.927701,0.419048,0.483871,0.861239,0.27619,0.376344,0.928111,1.12834,casualty
0.485294,0.465909,0.880236,0.519608,0.465909,0.887366,0.656863,0.340909,0.861631,0.45098,0.556818,0.870766,0.303922,0.397727,0.901181,1.15909,casualty
0.463918,0.424419,0.887257,0.536082,0.5,0.83613,0.670103,0.348837,0.905059,0.309278,0.453488,0.887077,0.484536,0.55814,0.920762,1.12791,casualty
0.506667,0.454545,0.783636,0.567568,0.5,0.752457,0.72973,0.340909,0.844595,0.378378,0.5,0.769042,0.378378,0.477273,0.7586,0.852273,casualty
0.494118,0.45679,0.764125,0.547619,0.575,0.700595,0.666667,0.425,0.827976,0.380952,0.55,0.727976,0.404762,0.425,0.780357,1.04938,casualty
0.506173,0.444444,0.753601,0.575,0.527778,0.723611,0.7,0.416667,0.804167,0.425,0.5,0.688194,0.35,0.472222,0.788889,1.125,casualty
0.45122,0.460526,0.763318,0.536585,0.5,0.718228,0.585366,0.421053,0.751605,0.365854,0.578947,0.737484,0.268293,0.552632,0.845956,1.07895,casualty
0.468085,0.45679,0.797216,0.510638,0.575,0.764894,0.659574,0.4,0.805319,0.382979,0.575,0.756383,0.255319,0.475,0.854255,1.16049,casualty
0.455882,0.463768,0.869938,0.573529,0.478261,0.83035,0.602941,0.376812,0.865942,0.294118,0.594203,0.872123,0.426471,0.565217,0.911338,0.985507,casualty
0.468085,0.436508,0.861421,0.557143,0.539683,0.819728,0.7,0.396825,0.876871,0.371429,0.539683,0.831519,0.257143,0.444444,0.914286,1.11905,casualty
0.496241,0.46875,0.865719,0.621212,0.53125,0.845881,0.666667,0.4375,0.87358,0.409091,0.546875,0.848958,0.348485,0.484375,0.890862,1.03906,casualty
0.454545,0.453846,0.855828,0.439394,0.476923,0.824709,0.712121,0.307692,0.844522,0.378788,0.476923,0.866667,0.333333,0.523077,0.887413,1.01538,casualty
0.448276,0.438462,0.846552,0.448276,0.4,0.829708,0.637931,0.307692,0.814589,0.465517,0.553846,0.841114,0.241379,0.353846,0.900796,0.892308,casualty
0.5,0.489796,0.865903,0.575342,0.561644,0.887596,0.616438,0.424658,0.843873,0.520548,0.452055,0.8617,0.30137,0.39726,0.869019,0.993197,casualty
0.525974,0.435484,0.847193,0.519481,0.548387,0.833264,0.805195,0.370968,0.888982,0.454545,0.532258,0.808127,0.311688,0.354839,0.8584,1.24194,casualty
0.526667,0.424242,0.843737,0.56,0.575758,0.80101,0.786667,0.469697,0.909091,0.453333,0.484848,0.805051,0.346667,0.318182,0.859798,1.13636,casualty
0.5,0.421875,0.857244,0.545455,0.546875,0.807427,0.74026,0.484375,0.909294,0.441558,0.546875,0.823255,0.311688,0.3125,0.889002,1.20313,casualty
0.489655,0.418033,0.837988,0.5,0.508197,0.794854,0.75,0.377049,0.872951,0.430556,0.508197,0.809199,0.333333,0.311475,0.871812,1.18852,casualty
0.515152,0.42963,0.859428,0.590909,0.58209,0.818182,0.742424,0.537313,0.915649,0.439394,0.522388,0.821574,0.333333,0.343284,0.87924,0.977778,casualty
0.507463,0.40625,0.86299,0.597015,0.5625,0.800606,0.820896,0.484375,0.929338,0.38806,0.46875,0.836054,0.328358,0.296875,0.885961,1.04688,casualty
0.488372,0.415385,0.855456,0.53125,0.492308,0.783413,0.765625,0.492308,0.914183,0.421875,0.538462,0.841106,0.328125,0.369231,0.879327,0.992308,casualty
0.495935,0.427419,0.850249,0.540984,0.532258,0.829455,0.655738,0.419355,0.868852,0.42623,0.467742,0.803543,0.327869,0.419355,0.895029,0.991935,casualty
0.476923,0.424,0.853292,0.523077,0.564516,0.784615,0.784615,0.387097,0.891563,0.415385,0.5,0.845658,0.323077,0.419355,0.887593,1.04,casualty
0.533679,0.459459,0.875928,0.53125,0.543478,0.876472,0.760417,0.380435,0.897532,0.541667,0.413043,0.867074,0.354167,0.402174,0.858809,1.04324,casualty
0.550926,0.43956,0.882937,0.537037,0.549451,0.875661,0.824074,0.384615,0.930199,0.490741,0.417582,0.865385,0.361111,0.351648,0.860501,1.18681,casualty
0.544118,0.46875,0.884651,0.5,0.59375,0.90431,0.735294,0.375,0.899203,0.509804,0.4375,0.863256,0.352941,0.395833,0.871834,1.0625,casualty
0.553191,0.46875,0.885361,0.531915,0.541667,0.89262,0.776596,0.333333,0.920213,0.5,0.46875,0.874889,0.37234,0.395833,0.853723,0.979167,casualty
0.468208,0.427027,0.871051,0.465116,0.456522,0.843276,0.72093,0.347826,0.87639,0.348837,0.51087,0.856421,0.372093,0.402174,0.903691,0.935135,casualty
0.508197,0.449367,0.877257,0.571429,0.620253,0.861733,0.747253,0.379747,0.907776,0.428571,0.531646,0.839338,0.241758,0.417722,0.89776,1.15823,casualty
0.464706,0.459119,0.875657,0.482353,0.493671,0.87029,0.694118,0.405063,0.853016,0.435294,0.468354,0.866716,0.2,0.468354,0.910946,1.06918,casualty
0.512048,0.434211,0.863071,0.554217,0.526316,0.848922,0.710843,0.460526,0.891249,0.46988,0.421053,0.822606,0.277108,0.434211,0.889505,1.09211,casualty
0.480226,0.452229,0.881428,0.477273,0.5,0.874272,0.738636,0.410256,0.88345,0.397727,0.512821,0.851399,0.215909,0.525641,0.912442,1.12739,casualty
0.444444,0.428571,0.864479,0.486842,0.520548,0.819575,0.671053,0.410959,0.869503,0.421053,0.493151,0.838681,0.184211,0.534247,0.924658,1.04082,casualty
0.48,0.5,0.81902,0.46,0.54902,0.798824,0.7,0.392157,0.825098,0.4,0.470588,0.879216,0.38,0.372549,0.772941,0.980392,casualty
0.504202,0.405405,0.851843,0.644068,0.527273,0.809553,0.59322,0.6,0.906009,0.440678,0.490909,0.797535,0.254237,0.254545,0.886903,1.07207,casualty
0.418033,0.372727,0.866021,0.491803,0.472727,0.78927,0.590164,0.436364,0.879583,0.409836,0.490909,0.83845,0.114754,0.163636,0.956781,1.10909,casualty
0.42735,0.418803,0.846519,0.5,0.517241,0.782105,0.603448,0.396552,0.853448,0.362069,0.568966,0.80975,0.189655,0.448276,0.932224,1,casualty
0.48,0.45283,0.844604,0.532258,0.54717,0.839318,0.629032,0.415094,0.843579,0.419355,0.509434,0.792757,0.241935,0.509434,0.898965,1.17925,casualty
0.43617,0.567568,0.93594,0.553191,0.608696,0.949352,0.606383,0.423913,0.892114,0.489362,0.652174,0.965657,0.255319,0.336957,0.936055,1.01622,casualty
0.409357,0.433735,0.95762,0.529412,0.566265,0.945004,0.588235,0.253012,0.945004,0.388235,0.566265,0.957477,0.105882,0.26506,0.98214,1.03012,casualty
0.407643,0.443038,0.936669,0.397436,0.594937,0.924213,0.653846,0.265823,0.904739,0.487179,0.56962,0.939792,0.102564,0.164557,0.976631,0.993671,casualty
0.452381,0.503145,0.935722,0.52381,0.56962,0.935654,0.642857,0.341772,0.907926,0.547619,0.556962,0.952984,0.238095,0.35443,0.944846,1.0566,casualty
0.395683,0.472727,0.930848,0.405797,0.463415,0.92135,0.57971,0.304878,0.89643,0.478261,0.646341,0.939555,0.130435,0.45122,0.962884,0.842424,casualty
0.528302,0.472441,0.873124,0.679245,0.634921,0.885295,0.622642,0.365079,0.881701,0.509434,0.539683,0.840671,0.245283,0.412698,0.882001,0.834646,casualty
0.550847,0.493151,0.88925,0.779661,0.657534,0.903645,0.576271,0.39726,0.905038,0.491525,0.547945,0.864407,0.305085,0.424658,0.88391,0.808219,casualty
0.536082,0.47482,0.843729,0.625,0.507246,0.843297,0.625,0.449275,0.865942,0.645833,0.521739,0.836655,0.291667,0.391304,0.82186,0.697842,casualty
0.469136,0.512821,0.840139,0.475,0.564103,0.836538,0.6,0.423077,0.826282,0.45,0.602564,0.849359,0.325,0.474359,0.841987,0.519231,casualty
0.563218,0.478261,0.836439,0.697674,0.6125,0.807849,0.581395,0.5875,0.902326,0.627907,0.4875,0.830814,0.372093,0.375,0.795349,0.540373,casualty
0.506329,0.521368,0.84756,0.666667,0.5,0.875774,0.564103,0.482759,0.83466,0.410256,0.551724,0.83908,0.358974,0.482759,0.832449,0.675214,casualty
0.466667,0.508197,0.789754,0.366667,0.590164,0.787978,0.6,0.360656,0.780328,0.566667,0.606557,0.812568,0.333333,0.442623,0.778142,0.491803,casualty
0.484375,0.541667,0.826562,0.53125,0.683333,0.839583,0.59375,0.466667,0.8,0.59375,0.616667,0.841667,0.21875,0.416667,0.825,0.533333,casualty
0.493976,0.482759,0.850748,0.707317,0.482759,0.857443,0.585366,0.482759,0.836838,0.463415,0.637931,0.808663,0.170732,0.413793,0.894449,0.715517,casualty
0.483333,0.529851,0.814179,0.366667,0.507463,0.870647,0.5,0.38806,0.740796,0.7,0.522388,0.840796,0.333333,0.41791,0.804478,0.447761,casualty
0.46,0.505051,0.836667,0.56,0.571429,0.849796,0.62,0.367347,0.78449,0.44,0.632653,0.826939,0.18,0.469388,0.881224,1.0101,casualty
0.450549,0.505376,0.846036,0.666667,0.521739,0.829952,0.577778,0.434783,0.816908,0.377778,0.673913,0.843961,0.2,0.521739,0.884058,0.978495,casualty
0.511905,0.507692,0.837546,0.547619,0.676923,0.841026,0.642857,0.369231,0.839194,0.619048,0.538462,0.841758,0.238095,0.4,0.828205,0.646154,casualty
0.414894,0.46789,0.855846,0.468085,0.555556,0.801418,0.574468,0.407407,0.838455,0.404255,0.611111,0.860126,0.191489,0.592593,0.920016,0.862385,casualty
0.43956,0.48227,0.854259,0.422222,0.485714,0.829206,0.666667,0.428571,0.831429,0.466667,0.571429,0.868571,0.2,0.428571,0.88,0.64539,casualty
0.502415,0.502347,0.917988,0.650485,0.537736,0.925719,0.601942,0.292453,0.905935,0.436893,0.622642,0.923521,0.398058,0.433962,0.91427,0.971831,casualty
0.462025,0.494898,0.910521,0.594937,0.581633,0.895376,0.594937,0.408163,0.902351,0.405063,0.622449,0.908938,0.265823,0.540816,0.935417,0.806122,casualty
0.497382,0.494898,0.911048,0.578947,0.561224,0.919979,0.610526,0.397959,0.902685,0.421053,0.520408,0.904511,0.336842,0.44898,0.915575,0.97449,casualty
0.471795,0.455,0.918256,0.56701,0.56,0.890928,0.56701,0.43,0.930515,0.402062,0.57,0.91299,0.412371,0.42,0.937423,0.975,casualty
0.497462,0.456221,0.926899,0.693878,0.527778,0.918745,0.55102,0.416667,0.933957,0.387755,0.518519,0.907313,0.326531,0.555556,0.945862,0.907834,casualty
0.533981,0.520833,0.858751,0.529412,0.583333,0.895697,0.607843,0.361111,0.840686,0.607843,0.541667,0.865196,0.392157,0.402778,0.828976,0.715278,casualty
0.514563,0.507353,0.83745,0.529412,0.529412,0.85669,0.568627,0.426471,0.835063,0.568627,0.558824,0.847751,0.392157,0.397059,0.805363,0.757353,casualty
0.559633,0.51462,0.890981,0.777778,0.658824,0.921133,0.611111,0.458824,0.8939,0.62963,0.482353,0.882135,0.296296,0.4,0.862092,0.637427,casualty
0.489796,0.511236,0.891137,0.55102,0.617978,0.903463,0.571429,0.426966,0.871589,0.632653,0.606742,0.88787,0.204082,0.359551,0.901628,0.550562,casualty
0.515789,0.506024,0.897654,0.744681,0.433735,0.916688,0.574468,0.457831,0.88567,0.489362,0.53012,0.889259,0.297872,0.493976,0.895411,0.572289,casualty
0.484694,0.505051,0.921691,0.581633,0.606061,0.920429,0.612245,0.434343,0.918161,0.408163,0.616162,0.912389,0.326531,0.484848,0.935786,0.989899,casualty
0.526316,0.469194,0.930361,0.759615,0.552381,0.928663,0.548077,0.495238,0.942125,0.394231,0.580952,0.911996,0.394231,0.371429,0.93663,0.990521,casualty
0.541436,0.444976,0.9217,0.744444,0.567308,0.924359,0.5,0.586538,0.939209,0.455556,0.519231,0.888568,0.433333,0.288462,0.932265,0.866029,casualty
0.502488,0.478448,0.925781,0.65,0.612069,0.915776,0.6,0.491379,0.934138,0.43,0.543103,0.913362,0.33,0.448276,0.938534,0.866379,casualty
0.475,0.49569,0.927996,0.65,0.517241,0.910948,0.58,0.482759,0.927759,0.33,0.577586,0.941207,0.41,0.439655,0.932069,0.862069,casualty
0.523438,0.518987,0.904618,0.625,0.658228,0.923655,0.578125,0.392405,0.905063,0.4375,0.594937,0.887065,0.375,0.493671,0.90269,0.810127,casualty
0.480315,0.445205,0.893539,0.634921,0.520548,0.883018,0.603175,0.438356,0.89389,0.412698,0.547945,0.859752,0.174603,0.424658,0.934334,0.869863,casualty
0.5,0.510345,0.88652,0.672727,0.527778,0.893182,0.6,0.458333,0.880051,0.509091,0.583333,0.885101,0.254545,0.458333,0.887374,0.758621,casualty
0.565657,0.493333,0.894074,0.755102,0.56,0.931973,0.653061,0.466667,0.906667,0.489796,0.453333,0.857959,0.306122,0.453333,0.87619,0.66,casualty
0.48,0.55,0.897438,0.66,0.6,0.91825,0.56,0.5,0.866,0.44,0.5875,0.90475,0.28,0.475,0.90075,0.625,casualty
0.533333,0.525926,0.869959,0.555556,0.656716,0.878939,0.644444,0.432836,0.896186,0.4,0.641791,0.860697,0.444444,0.462687,0.841791,0.666667,casualty
0.524752,0.532051,0.900292,0.54,0.692308,0.916667,0.66,0.410256,0.912051,0.4,0.576923,0.888462,0.4,0.512821,0.881282,0.647436,casualty
0.504762,0.477707,0.894328,0.538462,0.589744,0.878698,0.75,0.5,0.921598,0.346154,0.487179,0.892258,0.365385,0.410256,0.880178,0.66879,casualty
0.53012,0.519737,0.882134,0.536585,0.565789,0.890565,0.707317,0.460526,0.897946,0.463415,0.565789,0.880616,0.390244,0.486842,0.854942,0.546053,casualty
0.555556,0.503311,0.865342,0.6,0.626667,0.887667,0.6,0.44,0.866333,0.7,0.573333,0.846333,0.325,0.466667,0.863,0.536424,casualty
0.532258,0.504425,0.84499,0.483871,0.607143,0.842742,0.741935,0.446429,0.883065,0.451613,0.5,0.842742,0.354839,0.5,0.808756,0.548673,casualty
0.52381,0.48,0.856825,0.612903,0.52,0.827742,0.580645,0.66,0.909032,0.451613,0.5,0.869032,0.419355,0.34,0.815484,0.63,casualty
0.507692,0.485149,0.838385,0.59375,0.56,0.87,0.5625,0.46,0.825,0.5,0.48,0.8,0.28125,0.42,0.84625,0.643564,casualty
0.510638,0.490385,0.815876,0.478261,0.557692,0.822742,0.608696,0.480769,0.821906,0.565217,0.5,0.80602,0.391304,0.384615,0.801839,0.451923,casualty
0.468085,0.515464,0.813775,0.478261,0.479167,0.849638,0.565217,0.4375,0.774457,0.391304,0.5,0.817935,0.347826,0.458333,0.798007,0.484536,casualty
0.487179,0.517647,0.814781,0.473684,0.47619,0.830827,0.631579,0.404762,0.815789,0.421053,0.47619,0.853383,0.368421,0.452381,0.744361,0.458824,casualty
0.465116,0.489362,0.824592,0.52381,0.425532,0.842958,0.52381,0.446809,0.779129,0.380952,0.425532,0.845998,0.380952,0.404255,0.818642,0.457447,casualty
0.46,0.509804,0.844706,0.44,0.54902,0.87451,0.56,0.45098,0.783529,0.52,0.509804,0.848627,0.2,0.392157,0.872157,0.490196,casualty
0.471698,0.505495,0.812357,0.461538,0.555556,0.81453,0.653846,0.466667,0.812821,0.461538,0.577778,0.787179,0.230769,0.511111,0.822222,0.582418,casualty
0.527027,0.461538,0.87565,0.621622,0.75,0.93763,0.567568,0.461538,0.861227,0.405405,0.596154,0.761435,0.108108,0.269231,0.942308,0.711538,casualty
0.531646,0.5,0.861335,0.487179,0.606061,0.869075,0.615385,0.469697,0.876068,0.615385,0.575758,0.832945,0.358974,0.439394,0.861694,0.598485,casualty
0.493671,0.517241,0.893322,0.538462,0.569444,0.930199,0.615385,0.444444,0.855057,0.538462,0.527778,0.876781,0.205128,0.458333,0.90812,0.544828,casualty
0.480519,0.561151,0.889844,0.447368,0.637681,0.904272,0.605263,0.463768,0.872998,0.368421,0.594203,0.908467,0.394737,0.492754,0.867277,0.553957,casualty
0.472973,0.5,0.878926,0.540541,0.662162,0.879474,0.540541,0.486486,0.843316,0.648649,0.608108,0.863769,0.189189,0.310811,0.929145,0.5,casualty
0.506667,0.503401,0.884989,0.594595,0.547945,0.913365,0.621622,0.479452,0.874491,0.459459,0.465753,0.864495,0.324324,0.479452,0.880044,0.510204,casualty
0.675926,0.539216,0.921432,0.87963,0.901961,0.978758,0.833333,0.529412,0.979666,0.564815,0.745098,0.885802,0.333333,0.27451,0.841503,2.11765,casualty
0.518797,0.538462,0.859962,0.606061,0.75,0.926282,0.636364,0.307692,0.817599,0.439394,0.557692,0.839452,0.363636,0.5,0.852855,1.27885,casualty
0.466667,0.419355,0.829698,0.461538,0.630435,0.76296,0.711538,0.217391,0.87291,0.365385,0.456522,0.779682,0.384615,0.673913,0.893395,1.12903,casualty
0.495413,0.461538,0.850124,0.407407,0.692308,0.8401,0.722222,0.153846,0.879986,0.388889,0.538462,0.799145,0.425926,0.634615,0.876781,1.04808,casualty
0.575,0.333333,0.843958,0.575,0.683333,0.800833,0.525,0.1,0.960833,0.55,0.45,0.696667,0.5,0.2,0.9175,0.666667,casualty
0.577778,0.384058,0.903167,0.776119,0.492754,0.92321,0.522388,0.550725,0.930781,0.492537,0.565217,0.788882,0.373134,0.0869565,0.96777,0.978261,casualty
0.509804,0.406504,0.854057,0.509804,0.557377,0.829958,0.666667,0.229508,0.891675,0.45098,0.459016,0.771456,0.372549,0.770492,0.922533,0.829268,casualty
0.513333,0.411348,0.897069,0.546667,0.585714,0.857143,0.76,0.242857,0.946476,0.44,0.5,0.864571,0.346667,0.485714,0.917714,1.06383,casualty
0.533333,0.42446,0.867482,0.546667,0.536232,0.848696,0.626667,0.550725,0.917101,0.52,0.507246,0.809082,0.36,0.391304,0.892174,1.07914,casualty
0.493056,0.354839,0.890188,0.597222,0.545455,0.817821,0.569444,0.194805,0.962662,0.416667,0.350649,0.863456,0.361111,0.441558,0.914502,0.929032,casualty
0.563536,0.467033,0.902769,0.755556,0.615385,0.903785,0.544444,0.428571,0.926129,0.577778,0.571429,0.873748,0.377778,0.373626,0.905861,0.994505,casualty
0.553846,0.375587,0.915734,0.587629,0.311321,0.914803,0.505155,0.518868,0.940187,0.494845,0.566038,0.849446,0.618557,0.226415,0.95604,0.915493,casualty
0.543103,0.45,0.920611,0.586207,0.663636,0.920533,0.637931,0.318182,0.933464,0.586207,0.518182,0.88848,0.310345,0.472727,0.939969,1.05455,casualty
0.560166,0.408867,0.914273,0.65,0.50495,0.908168,0.516667,0.49505,0.94505,0.508333,0.524752,0.864851,0.508333,0.336634,0.937129,1.18719,casualty
0.5,0.423423,0.910994,0.444444,0.612613,0.882216,0.712963,0.351351,0.936186,0.564815,0.504505,0.876293,0.231481,0.603604,0.949283,0.972973,casualty
0.44898,0.3875,0.741327,0.416667,0.6,0.592708,0.625,0.175,0.842708,0.458333,0.55,0.627083,0.25,0.65,0.886458,0.6125,casualty
0.515789,0.449275,0.795423,0.659574,0.647059,0.794118,0.595745,0.294118,0.824781,0.404255,0.470588,0.730288,0.404255,0.411765,0.814768,1.37681,casualty
0.438776,0.402174,0.81677,0.571429,0.543478,0.746229,0.44898,0.391304,0.839397,0.408163,0.413043,0.773292,0.244898,0.413043,0.908163,1.06522,casualty
0.45679,0.376812,0.794775,0.4,0.529412,0.679412,0.825,0.147059,0.892647,0.425,0.5,0.750735,0.225,0.441176,0.8375,1.17391,casualty
0.431579,0.372727,0.862584,0.446809,0.581818,0.76325,0.744681,0.181818,0.919149,0.340426,0.381818,0.828627,0.212766,0.672727,0.93501,0.863636,casualty
0.490909,0.418803,0.861538,0.6,0.551724,0.829781,0.636364,0.275862,0.878683,0.363636,0.534483,0.809404,0.327273,0.655172,0.925078,0.940171,casualty
0.452055,0.412281,0.873047,0.534247,0.631579,0.809901,0.657534,0.385965,0.899063,0.369863,0.491228,0.841625,0.205479,0.385965,0.941601,1.2807,casualty
0.540881,0.352,0.886088,0.64557,0.419355,0.84218,0.721519,0.66129,0.947938,0.544304,0.532258,0.816456,0.189873,0.177419,0.933442,1.272,casualty
0.566929,0.397727,0.848157,0.571429,0.659091,0.809163,0.873016,0.204545,0.951659,0.52381,0.5,0.761544,0.380952,0.409091,0.869408,1.44318,casualty
0.543478,0.414634,0.878756,0.594203,0.606557,0.834878,0.826087,0.344262,0.952958,0.42029,0.508197,0.844144,0.434783,0.393443,0.879544,1.12195,casualty
0.460227,0.452055,0.890372,0.420455,0.575342,0.893836,0.647727,0.30137,0.863481,0.443182,0.520548,0.860679,0.193182,0.520548,0.943493,1.20548,casualty
0.539535,0.366337,0.912181,0.672897,0.49505,0.90025,0.495327,0.514851,0.941334,0.495327,0.475248,0.848247,0.364486,0.158416,0.95762,1.06436,casualty
0.481651,0.412371,0.914215,0.53211,0.608247,0.889341,0.642202,0.329897,0.93578,0.394495,0.453608,0.880923,0.33945,0.536082,0.950818,1.12371,casualty
0.505,0.411458,0.904974,0.43,0.625,0.894479,0.7,0.375,0.920729,0.51,0.46875,0.847292,0.19,0.583333,0.957396,1.04167,casualty
0.565217,0.395122,0.909353,0.513043,0.578431,0.903751,0.86087,0.264706,0.949446,0.591304,0.45098,0.857886,0.208696,0.392157,0.925064,1.12195,casualty
0.483871,0.394737,0.748302,0.516129,0.526316,0.70034,0.580645,0.289474,0.763158,0.483871,0.447368,0.629032,0.258065,0.736842,0.900679,0.815789,casualty
0.568182,0.471429,0.824838,0.431818,0.8,0.901299,0.727273,0.2,0.83961,0.568182,0.542857,0.723377,0.204545,0.428571,0.835065,1.25714,casualty
0.477273,0.4,0.800455,0.454545,0.513514,0.740172,0.75,0.297297,0.83231,0.454545,0.459459,0.747543,0.181818,0.486486,0.873464,1.17333,casualty
0.5,0.388889,0.82654,0.456522,0.638889,0.789251,0.76087,0.444444,0.887077,0.478261,0.444444,0.738527,0.173913,0.194444,0.891304,1.27778,casualty
0.4875,0.395062,0.795988,0.425,0.625,0.73125,0.75,0.25,0.85125,0.475,0.5,0.6775,0.125,0.65,0.915625,0.987654,casualty
0.529412,0.375887,0.879276,0.705882,0.485714,0.854202,0.485294,0.471429,0.913445,0.441176,0.528571,0.794748,0.588235,0.2,0.952101,0.964539,casualty
0.454545,0.401575,0.876824,0.394366,0.603175,0.810865,0.774648,0.269841,0.927342,0.450704,0.507937,0.837469,0.197183,0.52381,0.925777,1.12598,casualty
0.466667,0.431655,0.885532,0.344444,0.536232,0.884863,0.711111,0.318841,0.855395,0.522222,0.521739,0.843639,0.111111,0.521739,0.955395,1.29496,casualty
0.505618,0.453125,0.893258,0.505618,0.59375,0.870435,0.820225,0.390625,0.923279,0.516854,0.515625,0.882549,0.213483,0.359375,0.89677,1.39063,casualty
0.466216,0.37931,0.865156,0.432432,0.534483,0.807083,0.797297,0.189655,0.90424,0.5,0.465517,0.824324,0.108108,0.431034,0.924977,1.27586,casualty
0.469512,0.441379,0.88032,0.45122,0.597222,0.864499,0.646341,0.333333,0.881944,0.426829,0.527778,0.847392,0.292683,0.402778,0.925136,1.13103,casualty
0.51462,0.410596,0.87971,0.517647,0.546667,0.863843,0.729412,0.386667,0.902745,0.552941,0.466667,0.838118,0.235294,0.306667,0.909804,1.13245,casualty
